,Biosynthesis_of_Cofactors_and_Vitamins,Carbohydrate_metabolism,Cellular_Structure_and_Modification_of_Macromolecules,Central_metabolism_and_energy,Lipid_metabolism,Metabolism_of_Alcohols_and_Aldehydes,Metabolism_of_Aromatic_Compounds_and_Xenobiotics,Metabolism_of_Carboxylic_Acids,Metabolism_of_amino_acids_and_derivatives,None,Nucleotide_and_Nucleic_Acid_Metabolism,Signaling_and_Regulation_Metabolism,Specialized_and_Miscellaneous_Routes,group
train_4124,0.00763956558,0.00392607357,0.00293517013,0.003952971788,0.00375483139,0.00010557571,0.0005434819,0.00132838149,0.01026412174,0.00124389737,0.01072443282,2.24221e-05,0.00389082965,NP
train_4125,0.0064531918,0.00326018027,0.0028459558,0.00410788434,0.0023365100340000003,8.8258602e-05,0.0008329402000000001,0.00129766758,0.00975544236,0.0011818635710000001,0.01055136681,2.517575e-05,0.003606734518,NP
train_4126,0.00773201503,0.0044041024,0.00305978104,0.00364544496,0.00385297494,0.000151090711,0.00058095485,0.001245452749,0.01028964334,0.00120988233,0.01101001399,3.85811e-05,0.004053889133,NP
train_4127,0.00751905395,0.0041261518110000004,0.00337177607,0.006055835455,0.002921426086,0.00013333249900000002,0.00111025079,0.001630353735,0.012040397223,0.00163371293,0.0110656558,1.6245060000000002e-05,0.004038672575,NP
train_4128,0.006605269116,0.003787079928,0.00312353731,0.004089932873,0.002581679557,0.000125063722,0.000506859422,0.001238142501,0.009228784315,0.0013292142,0.01100989828,9.68038e-06,0.003788728519,NP
train_4129,0.00687039489,0.00362414697,0.00367252875,0.00342943049,0.002965306296,6.683053999999999e-05,0.000360474878,0.0011734937470000001,0.00973989632,0.0009629616999999999,0.01006931723,2.6948749e-05,0.00386142227,NP
train_4130,0.00632328123,0.00386180986,0.0029294973,0.00389571576,0.0034477524,0.000165924,0.0002825338,0.0011781402,0.00871462613,0.00101209441,0.0089411119,5.59623e-05,0.0037968019800000002,NP
train_4131,0.00579334008,0.00253296236,0.0023512131,0.002629917538,0.00256140643,7.8797e-05,0.00030620406,0.00094295234,0.0072970475699999995,0.0009435967999999999,0.00792040649,3.20543e-05,0.00278112712,NP
train_4132,0.006466881705,0.00353750867,0.002834662543,0.00569301886,0.00305643147,0.00025193177,0.0007188691770000001,0.0013922417,0.00933583919,0.001513254193,0.0102699832,2.681734e-05,0.00364998973,NP
train_4133,0.00704088205,0.00375103462,0.002589071082,0.003313693074,0.003848976125,0.00015047387300000002,0.000565541106,0.0011995451,0.008492878978,0.00107324246,0.00960520848,9.759130000000002e-06,0.0032513879639999997,NP
train_4134,0.007066891584,0.003378986809,0.0025997659,0.003107577997,0.00332929058,0.0001031162285,0.0006449952299999999,0.00127144464,0.008869891574,0.00108194091,0.01020110755,1.62722e-05,0.0034727311049,NP
train_4135,0.007135316411,0.00312063537,0.00312575854,0.00350842213,0.00345140487,0.00011164023,0.000601462741,0.00115261822,0.008628079792,0.00103610293,0.01104675379,1.842372e-05,0.003727952433,NP
train_4136,0.006492582243,0.004055413006,0.00230326952,0.004891661504,0.00406261033,0.00029535714,0.000567510232,0.0010865891,0.00839941129,0.00130456462,0.00841578979,4.61063e-05,0.003806166341,NP
train_4137,0.006720294433,0.003532139148,0.002803262264,0.003615408118,0.002440831189,0.000148951076,0.000284535514,0.0014485045000000002,0.008965412133,0.00113935183,0.009875355274,1.5299953e-05,0.003422915506,NP
train_4138,0.0075086838,0.003976460778,0.00239063917,0.00559156744,0.004390108791,0.00035100402,0.000957397516,0.00157228009,0.01026454161,0.00150693228,0.00956692222,6.409929999999999e-05,0.004595816522,NP
train_4139,0.00590733662,0.003093535572,0.00306170609,0.003086350027,0.002476905759,0.00011013726,0.000459075047,0.000994457721,0.007719006811,0.0009158562,0.00896291142,1.272145e-05,0.0033936611700000003,NP
train_4140,0.011724411486,0.00637317752,0.00338118076,0.010687244122,0.0084948053,0.00078766204,0.000923715036,0.003201414241,0.015279474196,0.002260833164,0.01152547814,0.0002046565,0.006403392367,NP
train_4141,0.006424724835,0.003943341683,0.0030537432499999997,0.0041726912,0.00167569769,0.00017951352,0.00020170762000000001,0.00150549981,0.009526881807,0.00142780986,0.00924665987,4.96234e-05,0.002826749824,H
train_4142,0.00767946141,0.005166128755,0.00407205189,0.00607330186,0.00346523843,0.00032230523,0.00044377885,0.00213210138,0.01324547469,0.00187680999,0.01222146674,3.68974e-05,0.0043451191,H
train_4143,0.00621150652,0.002934100946,0.00277247744,0.003349963749,0.002367211657,6.7592533e-05,0.0005293321999999999,0.00120999215,0.008153201334,0.00106268187,0.00983289672,1.3133440000000001e-05,0.003571151675,NP
train_4144,0.00811911162,0.004938263299,0.00366657541,0.005049546393,0.0022181337953,0.00016342278,0.000335549714,0.0019484627919999999,0.012603490857,0.00161258427,0.012508936806,4.3368593e-05,0.0041156015479999995,NP
train_4145,0.00996165904,0.006181180753,0.00325506087,0.009596266706,0.00729319953,0.0010235048,0.002367572505,0.0025582454,0.012526840377,0.00244466704,0.0115666677,0.00016826616000000002,0.006011102099,NP
train_4146,0.00437400487,0.00301619686,0.0024204491,0.00206160116,0.00203479799,4.993253e-05,0.0002264968,0.0007096061,0.0063053366,0.0006548998,0.00634515941,1.01805e-05,0.00262827616,H
train_4147,0.00784643195,0.004472781853,0.00360733709,0.00440795905,0.002634739174,0.000179926931,0.000674955334,0.00178736614,0.01086467575,0.00156006252,0.0114373687,3.37409e-05,0.004041507123,H
train_4148,0.00501804954,0.00293359049,0.0022180384,0.00285947924,0.0022782699,6.272002e-05,0.0003308945,0.00095169495,0.00705170351,0.00092987814,0.00755064529,4.70039e-05,0.00243905739,NP
train_4149,0.007673554768,0.00408047572,0.00293581281,0.0050982844880000005,0.004637711919,0.00032416547,0.000510187309,0.0016952593,0.010110089124,0.0014515503000000001,0.00954042879,6.73535e-05,0.004233727272,H
train_4150,0.00683271366,0.00417169171,0.0030052316629999997,0.00502790455,0.00287874787,0.00024544798,0.000614350794,0.00155521136,0.009972561208,0.001501698175,0.01008061706,4.292901e-05,0.00383251993,H
train_4151,0.0072466456579999994,0.004368984808,0.00381197547,0.00340850586,0.00232481058,8.573686e-05,0.00039217886,0.0016429884,0.011062362425,0.001259080605,0.010997649640000001,3.39642e-05,0.003534914356,H
train_4152,0.006848041024,0.00427395686,0.0030027955,0.005183515641,0.003066147622,0.000229369777,0.001111629293,0.00152283078,0.010173783214,0.001480892243,0.01025399389,5.25867e-05,0.004125528806,H
train_4153,0.004427643177,0.00225907561,0.00141230802,0.0037476179,0.00273109133,0.00023143703,0.00038869798999999997,0.0009964449,0.006960570535,0.0008509174,0.00772347955,3.40616e-05,0.003074872575,NP
train_4154,0.006382444169,0.00435253675,0.0030399065,0.00473894969,0.00202138095,0.00013894413999999999,0.00100619217,0.001387702759,0.00972621403,0.00150148583,0.00950311401,5.77066e-05,0.00368107529,H
train_4155,0.0062449420400000006,0.003660288994,0.0030171587999999997,0.00414302843,0.002314019466,0.00015726751000000002,0.000655425106,0.001265931502,0.0090645984,0.00139081358,0.01042600634,3.34602e-05,0.003923253366,H
train_4156,0.00489977782,0.00256703877,0.002014342,0.00251527926,0.00176535621,1.829216e-05,0.0003650624,0.0008385136,0.006625028,0.00076821654,0.0074365802,5.87565e-06,0.00262601408,NP
train_4157,0.007531948377,0.004255503638,0.0025860017,0.006313240036,0.005718076413,0.00044673144000000005,0.000837876127,0.00173698318,0.010134446862,0.0017207396,0.00898242246,9.411080000000001e-05,0.004428710323,H
train_4158,0.0057777417,0.00360119887,0.00244068537,0.002835828879,0.00235513351,6.593791e-05,0.00046372176,0.001001811813,0.0079834489,0.00103645521,0.00844693503,1.69633e-05,0.0025916157749999997,H
train_4159,0.00726249233,0.004489791668,0.00313188388,0.00492518442,0.0023890612999999997,0.00012735967,0.00034867285,0.00160072941,0.01081451739,0.0017334031000000001,0.01129170598,3.9373e-05,0.0036216476,NP
train_4160,0.00763943246,0.00402944613,0.0031985556,0.005179436563,0.0041863857599999995,0.00024502291,0.00068693414,0.00177895576,0.01091162593,0.0015012364000000001,0.01144933946,4.3456e-05,0.00441196961,NP
train_4161,0.006631013292,0.00372113194,0.003148309512,0.00497480991,0.002643590546,0.00017866003,0.000723195696,0.00142534819,0.009975606079,0.00156199947,0.01175602576,5.15882e-05,0.004208836627,NP
train_4162,0.007236364917,0.003987783785,0.003108113275,0.004249823337,0.002903151078,0.00017081205,0.000556589478,0.00156202137,0.009877068238000001,0.00135516576,0.01000827557,6.573972e-05,0.0034886371121,H
train_4163,0.00632572652,0.004035778116,0.0027116181,0.005083964857,0.003429801761,0.00031266896,0.000886795343,0.00148396089,0.009176327442,0.0016080901,0.0093659433,8.15982e-05,0.003802105643,H
train_4164,0.00645685682,0.00291061048,0.00307772798,0.00309359959,0.00321005755,6.672612e-05,0.00053337616,0.0010066796,0.0082358853,0.0008978327700000001,0.0101897411,2.26467e-06,0.00290721538,H
train_4165,0.00157162981,0.00077532629,0.0009031401,0.0006273086999999999,0.00044107280000000004,0.0,0.0001285797,0.000288461,0.0017590899,0.0002901549,0.0026275075,0.0,0.0007066716,NP
train_4166,0.006117063197,0.003078695576,0.00263845596,0.00415901975,0.00204269028,0.00013173519099999998,0.000655306965,0.001190658141,0.00878712962,0.00112217337,0.01121812231,3.3347690000000005e-05,0.00369703315,NP
train_4167,0.00840433704,0.004623941226,0.00335398661,0.004578286518,0.00335217137,0.00019990256200000002,0.00039295043,0.001599419347,0.011112876434,0.001482911032,0.01143941489,3.7971061999999996e-05,0.0036537681499999998,H
train_4168,0.00913220708,0.0048974589,0.0033387003,0.004518392687,0.005169202553,0.00023975683400000001,0.000541308208,0.0014890253,0.010388284198,0.00167612933,0.011060924350000001,4.7745880000000005e-05,0.004610408572,NP
train_4169,0.00578011195,0.00393179312,0.0025162826,0.00568482469,0.002716874501,0.00027328513,0.0005261001600000001,0.00150309973,0.009375642541,0.0012621763,0.0098737655,6.40477e-05,0.0034752481,NP
train_4170,0.00508337534,0.0036638131900000002,0.0028345965,0.0035459109859999997,0.00206073288,0.0001147995,0.000589663,0.00129744201,0.00821209648,0.00121187016,0.00878422379,2.74476e-05,0.0031533680800000003,H
train_4171,0.00628525744,0.00337999666,0.00279524209,0.00368368169,0.00275413764,8.326457e-05,0.0008860034,0.00119391515,0.00930861168,0.00107149104,0.00917464051,9.93451e-06,0.003915120872,H
train_4172,0.00793062836,0.004522559674,0.00352019317,0.0052793678,0.0040395996659999996,0.000279787168,0.000644433579,0.0014240873319999999,0.010899085873,0.001711828518,0.01161950448,2.77066e-05,0.00473382926,H
train_4173,0.00629869529,0.0037662445260000003,0.0029418508,0.003714792057,0.00324713157,0.000133937743,0.000368728521,0.00120310979,0.008551297795,0.001164141054,0.009890842851,2.16843e-05,0.0036632569540000002,H
train_4174,0.005103627696,0.003101250314,0.0024856839830000002,0.003646018366,0.002063673886,0.000148050316,0.000583493223,0.00102927534,0.007819121885,0.001222110395,0.00801188726,1.669087e-05,0.002925781709,NP
train_4175,0.00423210346,0.00329012004,0.00238602346,0.0022304533300000003,0.00190392907,2.7175e-05,0.0006456208,0.00077617724,0.00679738077,0.0007620232,0.00652781614,2.321e-05,0.00237848318,NP
train_4176,0.00514188977,0.00385523242,0.00294652533,0.00500870652,0.002415463668,0.00018831014399999998,0.0012163290000000002,0.00122080879,0.00930763012,0.00155617333,0.0094398657,3.46787e-05,0.003752250556,H
train_4177,0.00669645574,0.004292206783,0.00335788991,0.003862943418,0.0026490558,0.00012667381,0.00047688965000000004,0.0014849568,0.009547495783,0.001354388738,0.01001724869,3.2209e-05,0.00350555859,H
train_4178,0.00684601728,0.0033102596699999998,0.00280911465,0.004009542923,0.0030058016,0.00022603148999999998,0.00039808937,0.00139518223,0.00872528646,0.0011374897,0.01107754325,3.32966e-05,0.00379063424,NP
train_4179,0.00639126694,0.003840899556,0.00316695806,0.004279000738,0.00151844999,0.000183055277,0.00046016118,0.0013836156000000001,0.01010343707,0.001427085943,0.0094572395,7.5043e-05,0.003022460388,NP
train_4180,0.00673768103,0.004180175501,0.00298508651,0.003925583145,0.002451641136,0.00020399657000000002,0.00027589408,0.00137829812,0.009379391018,0.00138283452,0.0097684113,7.05414e-05,0.00337915872,NP
train_4181,0.00661872569,0.003817519275,0.0028755565,0.003822678537,0.003519539,0.00015706637,0.000362054729,0.001350007364,0.008413153763,0.00130711226,0.0096067878,6.372452e-05,0.003563114508,NP
train_4182,0.00773353791,0.004564571238,0.00358486613,0.00579342502,0.0030496717899999998,0.00030971069,0.001040038142,0.0017383988,0.011177302239999999,0.00184934725,0.0107266224,8.911658999999999e-05,0.003869635106,H
train_4183,0.007771251252,0.004334422689,0.00296680037,0.0041722014200000004,0.003064947941,0.000172312391,0.000659286688,0.001123613142,0.00977574891,0.00122059447,0.01181114075,1.3094520000000001e-05,0.003858806364,NP
train_4184,0.00859529292,0.00267766231,0.0037700914,0.00443373832,0.00486616623,0.000159598083,0.00030552971,0.0016778053,0.011918662200000001,0.0011259377999999999,0.0116892321,1.96167e-05,0.00403453838,NP
train_4185,0.007257198095,0.0031570178759999998,0.003151318988,0.003723530683,0.002606060188,0.00011183399,0.00042124280999999996,0.00147509918,0.009894444617,0.0012521661,0.012247495800000001,2.162378e-05,0.00381562945,NP
train_4186,0.005567208209,0.00285786785,0.0025323691,0.00267034986,0.002073920886,4.8691521e-05,0.00036675463,0.00092499295,0.00730012838,0.00100347919,0.0080793584,7.72447e-06,0.00289388578,H
train_4187,0.00547030242,0.005136695666,0.0039511237,0.005954524427,0.00210699839,0.00019681256100000002,0.00141262443,0.00153322971,0.012927240425,0.00214114576,0.0090004304,7.3358049e-05,0.003442987929,H
train_4188,0.006969251146,0.003395257548,0.003128200479,0.003713288932,0.002253127092,8.8459445e-05,0.00019640228,0.001609001979,0.010057342617,0.00149331901,0.00960962217,2.361122e-05,0.0032766462100000003,NP
train_4189,0.00820110409,0.00439871209,0.00342384308,0.00365782442,0.00373733201,0.00017569178,0.000636428782,0.0013066128399999999,0.01058241169,0.00116383632,0.011862782760000001,1.78571e-05,0.004848885809,H
train_4190,0.008401751035,0.005750654707,0.0036547419,0.006264459325,0.002388371408,0.00021565154799999998,0.0006850883519999999,0.001628310882,0.0142987662,0.002412451782,0.0136166628,0.000114853,0.004731224418,H
train_4191,0.006816113297,0.00355468387,0.002801489199,0.00418688898,0.002445974008,0.00017319355,0.00062278645,0.00161362962,0.009902032768,0.00140291599,0.01034032234,4.599006e-05,0.0036168614599999998,NP
train_4192,0.006488789933,0.0036003411599999998,0.00317584564,0.003529461923,0.002570370016,9.0048393e-05,0.000376004845,0.0013667974349999999,0.009552927065,0.00132838459,0.00928024644,2.166724e-05,0.0036517665630000002,NP
train_4193,0.00814154924,0.00463734635,0.0032456134,0.00508851499,0.0035832371629999997,0.00024566366,0.00052088481,0.00161542669,0.010763430127,0.00157595898,0.01115255877,5.1210929999999997e-05,0.00428226275,H
train_4194,0.00552949076,0.002724821088,0.002101551726,0.003763265269,0.00200455829,0.000139869212,0.000379387452,0.0009998525899999999,0.006654945011,0.00100701704,0.00922255927,6.478797e-05,0.003105193545,NP
train_4195,0.011421743829999999,0.006333448555,0.0033555152499999998,0.009585629026,0.0082730436,0.00089778374,0.00110714382,0.002918986,0.014226196433,0.002227982908,0.01237274069,0.0001780712,0.006644415063,NP
train_4196,0.00718182269,0.0042144138970000005,0.00318935126,0.004231654099,0.0019138052399999999,0.000175261659,0.00031815345000000005,0.0016745308499999999,0.01045419995,0.001407524453,0.0101946419,6.75451e-05,0.003467815908,H
train_4197,0.0060302431560000005,0.003375248782,0.0029537913599999997,0.00350831619,0.00255077016,0.00015020526,0.00042087536,0.00127212228,0.007934578060000001,0.0012102929,0.00982069214,4.37e-05,0.00315289333,NP
train_4198,0.00819821684,0.004967059726,0.00291753316,0.007599536025,0.0049607564,0.0005715775500000001,0.0009724163259999999,0.0020532772,0.01161926116,0.001819910833,0.01017529195,0.0001676811,0.00445043483,H
train_4199,0.0063985497,0.00304041999,0.00257371802,0.0048145517,0.00241218602,0.0002126985,0.000854399845,0.0013509933,0.009369115074,0.00126651881,0.01108607201,2.74213e-05,0.004210914041,H
train_4200,0.00933264185,0.00539010828,0.00377024809,0.00548095559,0.003718017637,0.0002143991,0.000538545975,0.00237692296,0.01309870364,0.0016225624999999999,0.01276873399,5.62385e-05,0.00473657705,NP
train_4201,0.00646278556,0.003712601262,0.0028821246,0.004101450156,0.00215179076,0.00017308725,0.00031688560000000003,0.0013035761599999999,0.009163471641,0.0012473732999999999,0.00926832996,4.78754e-05,0.003263348241,NP
train_4202,0.00821059847,0.00547540156,0.00328645827,0.00779027857,0.0051217844,0.00046768967,0.00106082019,0.00190575411,0.01193723436,0.001932743832,0.0114275242,0.0001237695,0.0049880844219999994,NP
train_4203,0.007704270399,0.00416143922,0.0034545194,0.00431882351,0.00299468951,8.2730602e-05,0.000725968624,0.001537007475,0.01081596628,0.0013565281,0.01261320336,1.582235e-05,0.004273729174,NP
train_4204,0.006839191443,0.004748932676,0.003089179416,0.004707282911,0.00247694456,0.00021575672,0.00098664775,0.00149654486,0.010180304254,0.0015870770099999998,0.01015909918,5.983951e-05,0.003609243751,H
train_4205,0.006834412734,0.004130092895,0.0031838956999999998,0.005883538142,0.002911270665,0.000340338879,0.000986844745,0.00111273079,0.0093168917,0.00227649737,0.0111238537,2.36888e-05,0.003487473723,NP
train_4206,0.00661632325,0.004353811427,0.002958560835,0.004203977541,0.003085751353,0.000317885575,0.000463848002,0.0013101271679999999,0.009014132249,0.00115610389,0.01073511482,6.220399e-05,0.003587626662,H
train_4207,0.00689596982,0.00440331379,0.00321306001,0.004190559307,0.00167440802,0.000107695874,0.00054663642,0.0014873912,0.01049185643,0.001440384072,0.0095483798,2.96604e-05,0.00313894661,NP
